pays,code_pays,annee,produit,code_produit,nature,dispo_int,production,importation,exportation,variation_stock
République-Unie de Tanzanie,215,2012,"Viande, Autre",2735,animal,22.0,22.0,0.0,0.0,
République-Unie de Tanzanie,215,2012,Abats Comestible,2736,animal,64.0,64.0,0.0,0.0,0.0
République-Unie de Tanzanie,215,2012,Graisses Animales Crue,2737,animal,12.0,11.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2012,"Beurre, Ghee",2740,animal,32.0,32.0,0.0,0.0,
République-Unie de Tanzanie,215,2012,Crème,2743,animal,0.0,,0.0,0.0,0.0
République-Unie de Tanzanie,215,2012,Oeufs,2744,animal,36.0,35.0,1.0,0.0,
République-Unie de Tanzanie,215,2012,Miel,2745,végétal,28.0,29.0,0.0,0.0,
République-Unie de Tanzanie,215,2012,Poissons Eau Douce,2761,animal,232.0,291.0,0.0,59.0,
République-Unie de Tanzanie,215,2012,Perciform,2762,animal,26.0,35.0,0.0,9.0,
République-Unie de Tanzanie,215,2012,Poissons Pelagiques,2763,animal,11.0,37.0,3.0,29.0,
République-Unie de Tanzanie,215,2012,"Poissons Marins, Autres",2764,animal,4.0,3.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2012,Crustacés,2765,animal,3.0,3.0,0.0,0.0,0.0
République-Unie de Tanzanie,215,2012,Cephalopodes,2766,animal,1.0,2.0,0.0,1.0,0.0
République-Unie de Tanzanie,215,2012,"Mollusques, Autres",2767,animal,1.0,1.0,0.0,0.0,
République-Unie de Tanzanie,215,2012,Animaux Aquatiques Autre,2769,animal,0.0,0.0,,0.0,
République-Unie de Tanzanie,215,2012,Plantes Aquatiques,2775,animal,123.0,138.0,0.0,15.0,
République-Unie de Tanzanie,215,2012,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0,
République-Unie de Tanzanie,215,2012,Huiles de Foie de Poisso,2782,animal,0.0,0.0,,0.0,
République-Unie de Tanzanie,215,2012,Riz (Eq Blanchi),2805,végétal,1142.0,1201.0,41.0,18.0,-83.0
République-Unie de Tanzanie,215,2012,Lait - Excl Beurre,2848,animal,1989.0,1963.0,26.0,1.0,0.0
République-Unie de Tanzanie,215,2013,Blé,2511,végétal,814.0,104.0,817.0,107.0,0.0
République-Unie de Tanzanie,215,2013,Orge,2513,végétal,70.0,11.0,34.0,0.0,25.0
République-Unie de Tanzanie,215,2013,Maïs,2514,végétal,4614.0,5356.0,80.0,91.0,-730.0
République-Unie de Tanzanie,215,2013,Seigle,2515,végétal,0.0,,0.0,0.0,
République-Unie de Tanzanie,215,2013,Avoine,2516,végétal,0.0,,0.0,0.0,
République-Unie de Tanzanie,215,2013,Millet,2517,végétal,342.0,323.0,19.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Sorgho,2518,végétal,832.0,832.0,1.0,1.0,0.0
République-Unie de Tanzanie,215,2013,"Céréales, Autres",2520,végétal,23.0,46.0,2.0,25.0,0.0
République-Unie de Tanzanie,215,2013,Pommes de Terre,2531,végétal,1778.0,1768.0,11.0,1.0,0.0
République-Unie de Tanzanie,215,2013,Manioc,2532,végétal,4746.0,4755.0,0.0,9.0,0.0
République-Unie de Tanzanie,215,2013,Patates douces,2533,végétal,2470.0,3470.0,0.0,0.0,-1000.0
République-Unie de Tanzanie,215,2013,"Racines, Nda",2534,végétal,2.0,2.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Ignames,2535,végétal,10.0,10.0,,,
République-Unie de Tanzanie,215,2013,"Sucre, canne",2536,végétal,2992.0,2992.0,,0.0,
République-Unie de Tanzanie,215,2013,"Sucre, betterave",2537,végétal,0.0,,,0.0,
République-Unie de Tanzanie,215,2013,Sucre non centrifugé,2541,végétal,1.0,1.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Sucre Eq Brut,2542,végétal,468.0,333.0,266.0,131.0,0.0
République-Unie de Tanzanie,215,2013,Edulcorants Autres,2543,végétal,5.0,,6.0,5.0,4.0
République-Unie de Tanzanie,215,2013,Haricots,2546,végétal,772.0,1114.0,4.0,6.0,-340.0
République-Unie de Tanzanie,215,2013,Pois,2547,végétal,11.0,130.0,2.0,120.0,0.0
République-Unie de Tanzanie,215,2013,Légumineuses Autres,2549,végétal,539.0,663.0,0.0,49.0,-75.0
République-Unie de Tanzanie,215,2013,Noix,2551,végétal,26.0,155.0,0.0,172.0,42.0
République-Unie de Tanzanie,215,2013,Soja,2555,végétal,2.0,6.0,1.0,4.0,0.0
République-Unie de Tanzanie,215,2013,Arachides Decortiquees,2556,végétal,546.0,549.0,10.0,13.0,0.0
République-Unie de Tanzanie,215,2013,Graines de tournesol,2557,végétal,658.0,1083.0,0.0,25.0,-400.0
République-Unie de Tanzanie,215,2013,Graines Colza/Moutarde,2558,végétal,0.0,,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Graines de coton,2559,végétal,224.0,224.0,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Coco (Incl Coprah),2560,végétal,568.0,530.0,38.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Sésame,2561,végétal,62.0,420.0,0.0,88.0,-270.0
République-Unie de Tanzanie,215,2013,Palmistes,2562,végétal,11.0,11.0,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Olives,2563,végétal,0.0,,0.0,,
République-Unie de Tanzanie,215,2013,"Plantes Oleiferes, Autre",2570,végétal,45.0,61.0,3.0,19.0,0.0
République-Unie de Tanzanie,215,2013,Huile de Soja,2571,végétal,3.0,,3.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Huile d'Arachide,2572,végétal,6.0,6.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Huile de Tournesol,2573,végétal,87.0,153.0,2.0,7.0,-60.0
République-Unie de Tanzanie,215,2013,Huile de Colza&Moutarde,2574,végétal,0.0,,0.0,0.0,
République-Unie de Tanzanie,215,2013,Huile Graines de Coton,2575,végétal,28.0,30.0,4.0,5.0,0.0
République-Unie de Tanzanie,215,2013,Huile de Palmistes,2576,végétal,15.0,6.0,9.0,0.0,
République-Unie de Tanzanie,215,2013,Huile de Palme,2577,végétal,229.0,9.0,255.0,0.0,-35.0
République-Unie de Tanzanie,215,2013,Huile de Coco,2578,végétal,12.0,11.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Huile de Sésame,2579,végétal,9.0,21.0,0.0,12.0,
République-Unie de Tanzanie,215,2013,Huile d'Olive,2580,végétal,0.0,,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Huile de Germe de Maïs,2582,végétal,25.0,23.0,2.0,0.0,
République-Unie de Tanzanie,215,2013,Huil Plantes Oleif Autr,2586,végétal,27.0,11.0,46.0,4.0,-25.0
République-Unie de Tanzanie,215,2013,Tomates,2601,végétal,425.0,423.0,4.0,2.0,0.0
République-Unie de Tanzanie,215,2013,Oignons,2602,végétal,181.0,190.0,0.0,9.0,
République-Unie de Tanzanie,215,2013,"Légumes, Autres",2605,végétal,1887.0,2006.0,3.0,122.0,0.0
République-Unie de Tanzanie,215,2013,"Oranges, Mandarines",2611,végétal,346.0,360.0,4.0,18.0,
République-Unie de Tanzanie,215,2013,Citrons & Limes,2612,végétal,11.0,11.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Pamplemousse,2613,végétal,1.0,,1.0,0.0,
République-Unie de Tanzanie,215,2013,"Agrumes, Autres",2614,végétal,44.0,44.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Bananes,2615,végétal,2679.0,2679.0,,0.0,
République-Unie de Tanzanie,215,2013,Bananes plantains,2616,végétal,740.0,740.0,,0.0,
République-Unie de Tanzanie,215,2013,Pommes,2617,végétal,14.0,,15.0,1.0,
République-Unie de Tanzanie,215,2013,Ananas,2618,végétal,360.0,358.0,3.0,1.0,
République-Unie de Tanzanie,215,2013,Dattes,2619,végétal,4.0,,4.0,0.0,
République-Unie de Tanzanie,215,2013,Raisin,2620,végétal,7.0,6.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2013,"Fruits, Autres",2625,végétal,716.0,711.0,12.0,7.0,0.0
République-Unie de Tanzanie,215,2013,Café,2630,végétal,9.0,71.0,1.0,63.0,0.0
République-Unie de Tanzanie,215,2013,Feve de Cacao,2633,végétal,-3.0,6.0,1.0,10.0,0.0
République-Unie de Tanzanie,215,2013,Thé,2635,végétal,8.0,34.0,0.0,26.0,0.0
République-Unie de Tanzanie,215,2013,Poivre,2640,végétal,0.0,0.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Piments,2641,végétal,8.0,8.0,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Girofles,2642,végétal,3.0,7.0,0.0,4.0,0.0
République-Unie de Tanzanie,215,2013,"Épices, Autres",2645,végétal,2.0,2.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Vin,2655,végétal,6.0,,6.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Bière,2656,végétal,400.0,400.0,4.0,4.0,
République-Unie de Tanzanie,215,2013,Boissons Fermentés,2657,végétal,2905.0,2905.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Boissons Alcooliques,2658,végétal,3.0,1.0,4.0,2.0,
République-Unie de Tanzanie,215,2013,"Alcool, non Comestible",2659,végétal,23.0,,25.0,3.0,0.0
République-Unie de Tanzanie,215,2013,Aliments pour enfants,2680,végétal,2.0,,2.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Viande de Bovins,2731,animal,300.0,300.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Viande d'Ovins/Caprins,2732,animal,63.0,63.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Viande de Suides,2733,animal,16.0,14.0,2.0,0.0,
République-Unie de Tanzanie,215,2013,Viande de Volailles,2734,animal,90.0,89.0,2.0,0.0,
République-Unie de Tanzanie,215,2013,"Viande, Autre",2735,animal,23.0,23.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Abats Comestible,2736,animal,65.0,65.0,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Graisses Animales Crue,2737,animal,12.0,11.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2013,"Beurre, Ghee",2740,animal,32.0,32.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Crème,2743,animal,0.0,,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Oeufs,2744,animal,36.0,35.0,1.0,0.0,
République-Unie de Tanzanie,215,2013,Miel,2745,végétal,30.0,30.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Poissons Eau Douce,2761,animal,232.0,291.0,0.0,59.0,
République-Unie de Tanzanie,215,2013,Perciform,2762,animal,26.0,35.0,0.0,9.0,
République-Unie de Tanzanie,215,2013,Poissons Pelagiques,2763,animal,11.0,37.0,3.0,29.0,
République-Unie de Tanzanie,215,2013,"Poissons Marins, Autres",2764,animal,4.0,3.0,1.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Crustacés,2765,animal,3.0,3.0,0.0,0.0,0.0
République-Unie de Tanzanie,215,2013,Cephalopodes,2766,animal,1.0,2.0,0.0,1.0,0.0
République-Unie de Tanzanie,215,2013,"Mollusques, Autres",2767,animal,1.0,1.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,,0.0,
République-Unie de Tanzanie,215,2013,Plantes Aquatiques,2775,animal,123.0,138.0,0.0,15.0,
République-Unie de Tanzanie,215,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0,
République-Unie de Tanzanie,215,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,,0.0,
République-Unie de Tanzanie,215,2013,Riz (Eq Blanchi),2805,végétal,1178.0,1464.0,124.0,53.0,-357.0
République-Unie de Tanzanie,215,2013,Lait - Excl Beurre,2848,animal,2061.0,2032.0,29.0,0.0,0.0
Thaïlande,216,2012,Blé,2511,végétal,2479.0,1.0,3019.0,221.0,-320.0
Thaïlande,216,2012,Orge,2513,végétal,455.0,89.0,310.0,0.0,57.0
Thaïlande,216,2012,Maïs,2514,végétal,5023.0,4948.0,222.0,146.0,0.0
Thaïlande,216,2012,Seigle,2515,végétal,0.0,,0.0,0.0,
Thaïlande,216,2012,Avoine,2516,végétal,1.0,,2.0,0.0,
Thaïlande,216,2012,Millet,2517,végétal,5.0,,5.0,0.0,0.0
Thaïlande,216,2012,Sorgho,2518,végétal,55.0,55.0,0.0,0.0,0.0
Thaïlande,216,2012,"Céréales, Autres",2520,végétal,45.0,249.0,14.0,218.0,
Thaïlande,216,2012,Pommes de Terre,2531,végétal,393.0,139.0,256.0,3.0,0.0
Thaïlande,216,2012,Manioc,2532,végétal,10635.0,29848.0,2173.0,21386.0,0.0
Thaïlande,216,2012,Patates douces,2533,végétal,16.0,,16.0,0.0,
Thaïlande,216,2012,"Racines, Nda",2534,végétal,337.0,340.0,2.0,5.0,
Thaïlande,216,2012,Ignames,2535,végétal,0.0,,0.0,,
Thaïlande,216,2012,"Sucre, canne",2536,végétal,98400.0,98400.0,,0.0,
Thaïlande,216,2012,"Sucre, betterave",2537,végétal,0.0,,,0.0,
Thaïlande,216,2012,Sucre Eq Brut,2542,végétal,2512.0,10235.0,24.0,7218.0,-529.0
Thaïlande,216,2012,Edulcorants Autres,2543,végétal,114.0,116.0,59.0,60.0,0.0
Thaïlande,216,2012,Haricots,2546,végétal,68.0,103.0,16.0,51.0,
Thaïlande,216,2012,Pois,2547,végétal,8.0,,8.0,0.0,
Thaïlande,216,2012,Légumineuses Autres,2549,végétal,109.0,105.0,6.0,2.0,0.0
Thaïlande,216,2012,Noix,2551,végétal,55.0,85.0,44.0,73.0,0.0
Thaïlande,216,2012,Soja,2555,végétal,2291.0,180.0,2123.0,12.0,0.0
Thaïlande,216,2012,Arachides Decortiquees,2556,végétal,92.0,32.0,64.0,4.0,
Thaïlande,216,2012,Graines de tournesol,2557,végétal,32.0,25.0,7.0,0.0,
Thaïlande,216,2012,Graines Colza/Moutarde,2558,végétal,3.0,,4.0,0.0,0.0
Thaïlande,216,2012,Graines de coton,2559,végétal,5.0,5.0,0.0,0.0,0.0
Thaïlande,216,2012,Coco (Incl Coprah),2560,végétal,1037.0,1057.0,40.0,63.0,3.0
Thaïlande,216,2012,Sésame,2561,végétal,53.0,50.0,8.0,6.0,0.0
Thaïlande,216,2012,Palmistes,2562,végétal,393.0,405.0,1.0,13.0,
Thaïlande,216,2012,Olives,2563,végétal,0.0,,1.0,1.0,0.0
Thaïlande,216,2012,"Plantes Oleiferes, Autre",2570,végétal,182.0,175.0,9.0,2.0,0.0
Thaïlande,216,2012,Huile de Soja,2571,végétal,214.0,274.0,0.0,60.0,
Thaïlande,216,2012,Huile d'Arachide,2572,végétal,22.0,22.0,0.0,0.0,
Thaïlande,216,2012,Huile de Tournesol,2573,végétal,17.0,,18.0,0.0,
Thaïlande,216,2012,Huile de Colza&Moutarde,2574,végétal,0.0,,0.0,0.0,
Thaïlande,216,2012,Huile Graines de Coton,2575,végétal,1.0,1.0,0.0,0.0,
Thaïlande,216,2012,Huile de Palmistes,2576,végétal,129.0,162.0,39.0,71.0,0.0
Thaïlande,216,2012,Huile de Palme,2577,végétal,1554.0,1780.0,184.0,409.0,0.0
Thaïlande,216,2012,Huile de Coco,2578,végétal,34.0,29.0,6.0,0.0,0.0
Thaïlande,216,2012,Huile de Sésame,2579,végétal,17.0,17.0,0.0,0.0,
Thaïlande,216,2012,Huile d'Olive,2580,végétal,4.0,,4.0,0.0,0.0
Thaïlande,216,2012,Huile de Son de Riz,2581,végétal,16.0,45.0,1.0,30.0,0.0
Thaïlande,216,2012,Huile de Germe de Maïs,2582,végétal,0.0,,0.0,0.0,
Thaïlande,216,2012,Huil Plantes Oleif Autr,2586,végétal,38.0,27.0,28.0,17.0,0.0
Thaïlande,216,2012,Tomates,2601,végétal,173.0,119.0,61.0,6.0,
Thaïlande,216,2012,Oignons,2602,végétal,97.0,54.0,86.0,44.0,
Thaïlande,216,2012,"Légumes, Autres",2605,végétal,3536.0,3703.0,320.0,487.0,0.0
Thaïlande,216,2012,"Oranges, Mandarines",2611,végétal,737.0,635.0,187.0,84.0,
Thaïlande,216,2012,Citrons & Limes,2612,végétal,123.0,132.0,3.0,12.0,
Thaïlande,216,2012,Pamplemousse,2613,végétal,283.0,300.0,1.0,18.0,
Thaïlande,216,2012,"Agrumes, Autres",2614,végétal,11.0,12.0,0.0,1.0,0.0
Thaïlande,216,2012,Bananes,2615,végétal,1194.0,1600.0,19.0,426.0,
Thaïlande,216,2012,Pommes,2617,végétal,107.0,,145.0,38.0,0.0
Thaïlande,216,2012,Ananas,2618,végétal,1350.0,2400.0,2.0,998.0,-54.0
Thaïlande,216,2012,Dattes,2619,végétal,0.0,,0.0,0.0,0.0
Thaïlande,216,2012,Raisin,2620,végétal,179.0,79.0,104.0,4.0,0.0
Thaïlande,216,2012,"Fruits, Autres",2625,végétal,3789.0,6006.0,240.0,2438.0,-20.0
Thaïlande,216,2012,Café,2630,végétal,15.0,41.0,71.0,136.0,39.0
Thaïlande,216,2012,Feve de Cacao,2633,végétal,44.0,1.0,72.0,29.0,0.0
Thaïlande,216,2012,Thé,2635,végétal,54.0,74.0,7.0,27.0,
Thaïlande,216,2012,Poivre,2640,végétal,5.0,4.0,1.0,0.0,
Thaïlande,216,2012,Piments,2641,végétal,205.0,156.0,51.0,2.0,
Thaïlande,216,2012,Girofles,2642,végétal,0.0,,0.0,0.0,
Thaïlande,216,2012,"Épices, Autres",2645,végétal,137.0,153.0,13.0,29.0,
Thaïlande,216,2012,Vin,2655,végétal,8.0,,15.0,7.0,0.0
Thaïlande,216,2012,Bière,2656,végétal,2133.0,2348.0,13.0,228.0,
Thaïlande,216,2012,Boissons Fermentés,2657,végétal,13.0,11.0,3.0,1.0,0.0
Thaïlande,216,2012,Boissons Alcooliques,2658,végétal,714.0,660.0,65.0,12.0,0.0
Thaïlande,216,2012,"Alcool, non Comestible",2659,végétal,140.0,442.0,20.0,321.0,0.0
Thaïlande,216,2012,Aliments pour enfants,2680,végétal,13.0,,18.0,6.0,
Thaïlande,216,2012,Viande de Bovins,2731,animal,165.0,210.0,50.0,95.0,
Thaïlande,216,2012,Viande d'Ovins/Caprins,2732,animal,3.0,2.0,1.0,0.0,
Thaïlande,216,2012,Viande de Suides,2733,animal,867.0,886.0,1.0,20.0,
Thaïlande,216,2012,Viande de Volailles,2734,animal,851.0,1410.0,2.0,561.0,0.0
Thaïlande,216,2012,"Viande, Autre",2735,animal,-50.0,,3.0,54.0,
Thaïlande,216,2012,Abats Comestible,2736,animal,71.0,46.0,28.0,2.0,0.0
Thaïlande,216,2012,Graisses Animales Crue,2737,animal,26.0,27.0,23.0,30.0,6.0
Thaïlande,216,2012,"Beurre, Ghee",2740,animal,11.0,,12.0,0.0,
Thaïlande,216,2012,Crème,2743,animal,2.0,1.0,1.0,0.0,
Thaïlande,216,2012,Oeufs,2744,animal,1040.0,1054.0,3.0,17.0,
Thaïlande,216,2012,Miel,2745,végétal,6.0,8.0,7.0,9.0,
Thaïlande,216,2012,Poissons Eau Douce,2761,animal,557.0,599.0,55.0,97.0,0.0
Thaïlande,216,2012,Perciform,2762,animal,67.0,183.0,41.0,157.0,0.0
Thaïlande,216,2012,Poissons Pelagiques,2763,animal,665.0,595.0,1460.0,1390.0,0.0
Thaïlande,216,2012,"Poissons Marins, Autres",2764,animal,363.0,499.0,44.0,180.0,
Thaïlande,216,2012,Crustacés,2765,animal,96.0,718.0,55.0,678.0,0.0
Thaïlande,216,2012,Cephalopodes,2766,animal,142.0,128.0,86.0,72.0,
Thaïlande,216,2012,"Mollusques, Autres",2767,animal,140.0,205.0,29.0,93.0,0.0
Thaïlande,216,2012,Animaux Aquatiques Autre,2769,animal,86.0,110.0,1.0,25.0,0.0
Thaïlande,216,2012,Plantes Aquatiques,2775,animal,3.0,0.0,4.0,1.0,
Thaïlande,216,2012,Huiles de Poissons,2781,animal,14.0,10.0,8.0,4.0,
Thaïlande,216,2012,Huiles de Foie de Poisso,2782,animal,0.0,,0.0,0.0,0.0
Thaïlande,216,2012,Riz (Eq Blanchi),2805,végétal,13732.0,24992.0,61.0,6773.0,-4548.0
Thaïlande,216,2012,Lait - Excl Beurre,2848,animal,2239.0,1022.0,1378.0,152.0,-9.0
Thaïlande,216,2013,Blé,2511,végétal,1882.0,2.0,2118.0,237.0,0.0
Thaïlande,216,2013,Orge,2513,végétal,441.0,95.0,335.0,0.0,11.0
Thaïlande,216,2013,Maïs,2514,végétal,4678.0,5063.0,206.0,591.0,0.0
Thaïlande,216,2013,Seigle,2515,végétal,0.0,,0.0,0.0,
Thaïlande,216,2013,Avoine,2516,végétal,1.0,,1.0,0.0,
Thaïlande,216,2013,Millet,2517,végétal,5.0,,5.0,1.0,0.0
Thaïlande,216,2013,Sorgho,2518,végétal,55.0,57.0,0.0,2.0,0.0
Thaïlande,216,2013,"Céréales, Autres",2520,végétal,49.0,254.0,17.0,222.0,
Thaïlande,216,2013,Pommes de Terre,2531,végétal,342.0,105.0,240.0,4.0,0.0
Thaïlande,216,2013,Manioc,2532,végétal,6264.0,30228.0,1250.0,25214.0,0.0
Thaïlande,216,2013,Patates douces,2533,végétal,15.0,,15.0,0.0,
Thaïlande,216,2013,"Racines, Nda",2534,végétal,345.0,349.0,1.0,5.0,
Thaïlande,216,2013,Ignames,2535,végétal,0.0,,0.0,,
Thaïlande,216,2013,"Sucre, canne",2536,végétal,100096.0,100096.0,,0.0,
Thaïlande,216,2013,"Sucre, betterave",2537,végétal,0.0,,,0.0,
Thaïlande,216,2013,Sucre Eq Brut,2542,végétal,2527.0,10024.0,25.0,6462.0,-1060.0
Thaïlande,216,2013,Edulcorants Autres,2543,végétal,147.0,117.0,92.0,62.0,0.0
Thaïlande,216,2013,Haricots,2546,végétal,98.0,105.0,29.0,36.0,
Thaïlande,216,2013,Pois,2547,végétal,10.0,,10.0,0.0,
Thaïlande,216,2013,Légumineuses Autres,2549,végétal,143.0,115.0,33.0,5.0,0.0
Thaïlande,216,2013,Noix,2551,végétal,58.0,73.0,51.0,65.0,0.0
Thaïlande,216,2013,Soja,2555,végétal,1860.0,190.0,1682.0,12.0,0.0
Thaïlande,216,2013,Arachides Decortiquees,2556,végétal,97.0,33.0,69.0,5.0,
Thaïlande,216,2013,Graines de tournesol,2557,végétal,30.0,25.0,5.0,0.0,
Thaïlande,216,2013,Graines Colza/Moutarde,2558,végétal,2.0,,2.0,0.0,0.0
Thaïlande,216,2013,Graines de coton,2559,végétal,4.0,5.0,0.0,0.0,0.0
Thaïlande,216,2013,Coco (Incl Coprah),2560,végétal,998.0,1010.0,52.0,62.0,-3.0
Thaïlande,216,2013,Sésame,2561,végétal,58.0,52.0,12.0,6.0,0.0
Thaïlande,216,2013,Palmistes,2562,végétal,435.0,450.0,1.0,16.0,
Thaïlande,216,2013,Olives,2563,végétal,1.0,,1.0,0.0,0.0
Thaïlande,216,2013,"Plantes Oleiferes, Autre",2570,végétal,182.0,176.0,7.0,1.0,0.0
Thaïlande,216,2013,Huile de Soja,2571,végétal,203.0,257.0,2.0,56.0,
Thaïlande,216,2013,Huile d'Arachide,2572,végétal,24.0,24.0,0.0,0.0,
Thaïlande,216,2013,Huile de Tournesol,2573,végétal,19.0,,19.0,0.0,
Thaïlande,216,2013,Huile de Colza&Moutarde,2574,végétal,0.0,,1.0,0.0,
Thaïlande,216,2013,Huile Graines de Coton,2575,végétal,1.0,1.0,0.0,0.0,
Thaïlande,216,2013,Huile de Palmistes,2576,végétal,133.0,179.0,68.0,113.0,0.0
Thaïlande,216,2013,Huile de Palme,2577,végétal,1367.0,1970.0,111.0,713.0,0.0
Thaïlande,216,2013,Huile de Coco,2578,végétal,31.0,29.0,2.0,1.0,0.0
Thaïlande,216,2013,Huile de Sésame,2579,végétal,19.0,19.0,0.0,0.0,
Thaïlande,216,2013,Huile d'Olive,2580,végétal,4.0,,5.0,0.0,0.0
Thaïlande,216,2013,Huile de Son de Riz,2581,végétal,16.0,45.0,1.0,30.0,0.0
Thaïlande,216,2013,Huile de Germe de Maïs,2582,végétal,0.0,,0.0,0.0,
Thaïlande,216,2013,Huil Plantes Oleif Autr,2586,végétal,29.0,24.0,27.0,22.0,0.0
Thaïlande,216,2013,Tomates,2601,végétal,162.0,95.0,72.0,5.0,
Thaïlande,216,2013,Oignons,2602,végétal,98.0,40.0,99.0,41.0,
Thaïlande,216,2013,"Légumes, Autres",2605,végétal,3557.0,3643.0,378.0,464.0,0.0
Thaïlande,216,2013,"Oranges, Mandarines",2611,végétal,714.0,616.0,181.0,84.0,
Thaïlande,216,2013,Citrons & Limes,2612,végétal,118.0,132.0,3.0,17.0,
Thaïlande,216,2013,Pamplemousse,2613,végétal,286.0,305.0,0.0,19.0,
Thaïlande,216,2013,"Agrumes, Autres",2614,végétal,8.0,12.0,2.0,6.0,0.0
Thaïlande,216,2013,Bananes,2615,végétal,1174.0,1600.0,20.0,446.0,
Thaïlande,216,2013,Pommes,2617,végétal,113.0,,156.0,43.0,0.0
Thaïlande,216,2013,Ananas,2618,végétal,782.0,2209.0,9.0,1449.0,13.0
Thaïlande,216,2013,Dattes,2619,végétal,0.0,,0.0,0.0,0.0
Thaïlande,216,2013,Raisin,2620,végétal,181.0,80.0,106.0,5.0,0.0
Thaïlande,216,2013,"Fruits, Autres",2625,végétal,3791.0,6141.0,261.0,2671.0,60.0
Thaïlande,216,2013,Café,2630,végétal,20.0,50.0,72.0,150.0,49.0
Thaïlande,216,2013,Feve de Cacao,2633,végétal,43.0,1.0,64.0,22.0,0.0
Thaïlande,216,2013,Thé,2635,végétal,51.0,75.0,6.0,30.0,
Thaïlande,216,2013,Poivre,2640,végétal,5.0,3.0,3.0,0.0,
Thaïlande,216,2013,Piments,2641,végétal,206.0,156.0,54.0,3.0,
Thaïlande,216,2013,Girofles,2642,végétal,0.0,,0.0,0.0,
Thaïlande,216,2013,"Épices, Autres",2645,végétal,114.0,143.0,13.0,42.0,
Thaïlande,216,2013,Vin,2655,végétal,8.0,,16.0,8.0,0.0
Thaïlande,216,2013,Bière,2656,végétal,2040.0,2273.0,17.0,249.0,
Thaïlande,216,2013,Boissons Fermentés,2657,végétal,13.0,12.0,3.0,2.0,0.0
Thaïlande,216,2013,Boissons Alcooliques,2658,végétal,686.0,660.0,38.0,13.0,0.0
Thaïlande,216,2013,"Alcool, non Comestible",2659,végétal,358.0,447.0,21.0,110.0,0.0
Thaïlande,216,2013,Aliments pour enfants,2680,végétal,12.0,,19.0,7.0,
Thaïlande,216,2013,Viande de Bovins,2731,animal,152.0,195.0,63.0,106.0,
Thaïlande,216,2013,Viande d'Ovins/Caprins,2732,animal,3.0,2.0,1.0,0.0,
Thaïlande,216,2013,Viande de Suides,2733,animal,871.0,891.0,1.0,22.0,
Thaïlande,216,2013,Viande de Volailles,2734,animal,945.0,1470.0,11.0,536.0,0.0
Thaïlande,216,2013,"Viande, Autre",2735,animal,-92.0,,4.0,96.0,
Thaïlande,216,2013,Abats Comestible,2736,animal,74.0,45.0,33.0,5.0,0.0
Thaïlande,216,2013,Graisses Animales Crue,2737,animal,25.0,27.0,15.0,40.0,23.0
Thaïlande,216,2013,"Beurre, Ghee",2740,animal,11.0,,12.0,1.0,
Thaïlande,216,2013,Crème,2743,animal,1.0,1.0,2.0,1.0,
Thaïlande,216,2013,Oeufs,2744,animal,1042.0,1063.0,4.0,25.0,
Thaïlande,216,2013,Miel,2745,végétal,4.0,9.0,7.0,12.0,
Thaïlande,216,2013,Poissons Eau Douce,2761,animal,557.0,599.0,55.0,97.0,0.0
Thaïlande,216,2013,Perciform,2762,animal,67.0,183.0,41.0,157.0,0.0
Thaïlande,216,2013,Poissons Pelagiques,2763,animal,665.0,595.0,1460.0,1390.0,0.0
